OCC_CODE,REPORT_DATE,NAICS,NAICS_TITLE,TOT_EMP
29-1021,2012-05-01,621100,Offices of Physicians,3020
29-1022,2012-05-01,621100,Offices of Physicians,390
29-1023,2012-05-01,621100,Offices of Physicians,60
29-1029,2012-05-01,621100,Offices of Physicians,100
29-1051,2012-05-01,621100,Offices of Physicians,3490
29-1061,2012-05-01,621100,Offices of Physicians,24430
29-1062,2012-05-01,621100,Offices of Physicians,75290
29-1063,2012-05-01,621100,Offices of Physicians,31020
29-1064,2012-05-01,621100,Offices of Physicians,15760
29-1065,2012-05-01,621100,Offices of Physicians,22640
29-1066,2012-05-01,621100,Offices of Physicians,6840
29-1067,2012-05-01,621100,Offices of Physicians,31440
29-1069,2012-05-01,621100,Offices of Physicians,146070
29-1071,2012-05-01,621100,Offices of Physicians,48140
29-1141,2012-05-01,621100,Offices of Physicians,177190
29-1151,2012-05-01,621100,Offices of Physicians,19900
29-1171,2012-05-01,621100,Offices of Physicians,48690
31-1014,2012-05-01,621100,Offices of Physicians,16070
29-1021,2012-05-01,621200,Offices of Dentists,84310
29-1022,2012-05-01,621200,Offices of Dentists,4180
29-1023,2012-05-01,621200,Offices of Dentists,5300
29-1024,2012-05-01,621200,Offices of Dentists,270
29-1029,2012-05-01,621200,Offices of Dentists,2430
29-1062,2012-05-01,621200,Offices of Dentists,90
29-1067,2012-05-01,621200,Offices of Dentists,140
29-1069,2012-05-01,621200,Offices of Dentists,170
29-1071,2012-05-01,621200,Offices of Dentists,0
29-1141,2012-05-01,621200,Offices of Dentists,1590
29-1151,2012-05-01,621200,Offices of Dentists,30
29-1171,2012-05-01,621200,Offices of Dentists,0
31-1014,2012-05-01,621200,Offices of Dentists,170
21-1021,2012-05-01,621300,Offices of Other Health Practitioners,1730
21-1022,2012-05-01,621300,Offices of Other Health Practitioners,1610
21-1023,2012-05-01,621300,Offices of Other Health Practitioners,5770
21-1029,2012-05-01,621300,Offices of Other Health Practitioners,310
29-1021,2012-05-01,621300,Offices of Other Health Practitioners,310
29-1023,2012-05-01,621300,Offices of Other Health Practitioners,90
29-1051,2012-05-01,621300,Offices of Other Health Practitioners,430
29-1061,2012-05-01,621300,Offices of Other Health Practitioners,370
29-1062,2012-05-01,621300,Offices of Other Health Practitioners,690
29-1063,2012-05-01,621300,Offices of Other Health Practitioners,160
29-1065,2012-05-01,621300,Offices of Other Health Practitioners,0
29-1066,2012-05-01,621300,Offices of Other Health Practitioners,990
29-1067,2012-05-01,621300,Offices of Other Health Practitioners,350
29-1069,2012-05-01,621300,Offices of Other Health Practitioners,1960
29-1071,2012-05-01,621300,Offices of Other Health Practitioners,1150
29-1141,2012-05-01,621300,Offices of Other Health Practitioners,11490
29-1151,2012-05-01,621300,Offices of Other Health Practitioners,1190
29-1171,2012-05-01,621300,Offices of Other Health Practitioners,2440
31-1014,2012-05-01,621300,Offices of Other Health Practitioners,3050
21-1021,2012-05-01,621400,Outpatient Care Centers,6100
21-1022,2012-05-01,621400,Outpatient Care Centers,7690
21-1023,2012-05-01,621400,Outpatient Care Centers,21800
21-1029,2012-05-01,621400,Outpatient Care Centers,690
29-1021,2012-05-01,621400,Outpatient Care Centers,1370
29-1022,2012-05-01,621400,Outpatient Care Centers,30
29-1023,2012-05-01,621400,Outpatient Care Centers,0
29-1029,2012-05-01,621400,Outpatient Care Centers,60
29-1051,2012-05-01,621400,Outpatient Care Centers,3310
29-1061,2012-05-01,621400,Outpatient Care Centers,610
29-1062,2012-05-01,621400,Outpatient Care Centers,5700
29-1063,2012-05-01,621400,Outpatient Care Centers,1780
29-1064,2012-05-01,621400,Outpatient Care Centers,900
29-1065,2012-05-01,621400,Outpatient Care Centers,1310
29-1066,2012-05-01,621400,Outpatient Care Centers,3330
29-1067,2012-05-01,621400,Outpatient Care Centers,1210
29-1069,2012-05-01,621400,Outpatient Care Centers,9790
29-1071,2012-05-01,621400,Outpatient Care Centers,6040
29-1141,2012-05-01,621400,Outpatient Care Centers,92350
29-1151,2012-05-01,621400,Outpatient Care Centers,1020
29-1171,2012-05-01,621400,Outpatient Care Centers,7610
31-1014,2012-05-01,621400,Outpatient Care Centers,13290
21-1022,2012-05-01,621500,Medical and Diagnostic Laboratories,70
29-1051,2012-05-01,621500,Medical and Diagnostic Laboratories,140
29-1062,2012-05-01,621500,Medical and Diagnostic Laboratories,230
29-1069,2012-05-01,621500,Medical and Diagnostic Laboratories,5630
29-1071,2012-05-01,621500,Medical and Diagnostic Laboratories,320
29-1141,2012-05-01,621500,Medical and Diagnostic Laboratories,1800
29-1171,2012-05-01,621500,Medical and Diagnostic Laboratories,160
31-1014,2012-05-01,621500,Medical and Diagnostic Laboratories,170
21-1021,2012-05-01,621600,Home Health Care Services,490
21-1022,2012-05-01,621600,Home Health Care Services,16290
21-1023,2012-05-01,621600,Home Health Care Services,420
21-1029,2012-05-01,621600,Home Health Care Services,610
29-1029,2012-05-01,621600,Home Health Care Services,30
29-1051,2012-05-01,621600,Home Health Care Services,1610
